time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,-2.5287499999999454,-0.3962500000000091,-0.3537499999999909,-9.349999999999909,-0.2937500000000455,0.8775000000000546,-0.04374999999998863,-8.41125000000011,-4.055000000000064,-5.502500000000055,37.23,39.2
0.1,-2.5287499999999454,-0.3962500000000091,-0.3537499999999909,-9.099999999999909,-0.16875000000004547,1.0025000000000546,-0.16874999999998863,-8.16125000000011,-3.9300000000000637,-5.252500000000055,37.29,39.18
0.2,-2.5287499999999454,-0.3962500000000091,-0.3537499999999909,-8.849999999999909,-0.043750000000045475,1.0025000000000546,-0.16874999999998863,-7.911250000000109,-3.8050000000000637,-5.127500000000055,37.24,39.13
0.3,-2.4037499999999454,-0.3962500000000091,-0.3537499999999909,-8.474999999999909,-0.043750000000045475,1.1275000000000546,-0.16874999999998863,-7.661250000000109,-3.6800000000000637,-4.877500000000055,37.24,39.13
0.4,-2.4037499999999454,-0.3962500000000091,-0.3537499999999909,-8.224999999999909,0.08124999999995453,1.1275000000000546,-0.04374999999998863,-7.411250000000109,-3.5550000000000637,-4.627500000000055,37.26,39.16
0.5,-2.2787499999999454,-0.3962500000000091,-0.2287499999999909,-7.849999999999909,0.20624999999995453,1.1275000000000546,-0.04374999999998863,-7.036250000000109,-3.4300000000000637,-4.377500000000055,37.27,39.19
0.6,-2.2787499999999454,-0.5212500000000091,-0.2287499999999909,-7.724999999999909,0.20624999999995453,1.2525000000000546,-0.04374999999998863,-6.786250000000109,-3.3050000000000637,-4.252500000000055,37.26,39.21
0.7,-2.1537499999999454,-0.5212500000000091,-0.2287499999999909,-7.349999999999909,0.3312499999999545,1.2525000000000546,0.08125000000001137,-6.536250000000109,-3.1800000000000637,-4.002500000000055,37.24,39.23
0.8,-2.0287499999999454,-0.5212500000000091,-0.2287499999999909,-7.099999999999909,0.4562499999999545,1.2525000000000546,-0.04374999999998863,-6.286250000000109,-3.0550000000000637,-3.7525000000000546,37.26,39.23
0.9,-2.0287499999999454,-0.3962500000000091,-0.1037499999999909,-6.724999999999909,0.4562499999999545,1.3775000000000546,-0.16874999999998863,-6.036250000000109,-2.9300000000000637,-3.5025000000000546,37.24,39.25
1.0,-2.0287499999999454,-0.3962500000000091,-0.2287499999999909,-6.474999999999909,0.4562499999999545,1.2525000000000546,-0.04374999999998863,-5.786250000000109,-2.6800000000000637,-3.3775000000000546,37.26,39.25
1.1,-1.9037499999999454,-0.3962500000000091,-0.1037499999999909,-6.224999999999909,0.5812499999999545,1.2525000000000546,-0.04374999999998863,-5.536250000000109,-2.5550000000000637,-3.2525000000000546,37.24,39.19
1.2,-1.7787499999999454,-0.5212500000000091,-0.1037499999999909,-5.974999999999909,0.5812499999999545,1.3775000000000546,-0.04374999999998863,-5.286250000000109,-2.5550000000000637,-3.0025000000000546,37.29,39.19
1.3,-1.7787499999999454,-0.3962500000000091,-0.1037499999999909,-5.724999999999909,0.5812499999999545,1.3775000000000546,-0.04374999999998863,-5.036250000000109,-2.4300000000000637,-2.7525000000000546,37.27,39.26
1.4,-1.6537499999999454,-0.3962500000000091,-0.1037499999999909,-5.474999999999909,0.7062499999999545,1.3775000000000546,-0.04374999999998863,-4.911250000000109,-2.3050000000000637,-2.6275000000000546,37.24,39.22
1.5,-1.6537499999999454,-0.5212500000000091,-0.2287499999999909,-5.224999999999909,0.7062499999999545,1.3775000000000546,0.08125000000001137,-4.536250000000109,-2.0550000000000637,-2.5025000000000546,37.29,39.28
1.6,-1.5287499999999454,-0.3962500000000091,-0.1037499999999909,-4.974999999999909,0.8312499999999545,1.3775000000000546,0.08125000000001137,-4.411250000000109,-1.9300000000000637,-2.3775000000000546,37.27,39.24
1.7,-1.5287499999999454,-0.3962500000000091,-0.1037499999999909,-4.724999999999909,0.8312499999999545,1.3775000000000546,0.08125000000001137,-4.161250000000109,-1.9300000000000637,-2.1275000000000546,37.27,39.24
