time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,-3.4700000000000273,-0.5987499999999955,-0.12625000000002728,-8.99499999999989,3.097500000000082,2.8449999999998,0.08125000000001137,-7.417500000000018,-2.6375000000000455,-0.7062499999999545,37.36,38.39
0.1,-3.3450000000000273,-0.5987499999999955,-0.12625000000002728,-8.61999999999989,3.097500000000082,2.8449999999998,0.08125000000001137,-6.917500000000018,-2.3875000000000455,-0.4562499999999545,37.38,38.43
0.2,-3.2200000000000273,-0.5987499999999955,-0.12625000000002728,-8.11999999999989,3.097500000000082,2.8449999999998,0.08125000000001137,-6.542500000000018,-2.1375000000000455,-0.20624999999995453,37.36,38.43
0.3,-3.2200000000000273,-0.5987499999999955,-0.12625000000002728,-7.744999999999891,3.097500000000082,2.8449999999998,0.20625000000001137,-6.292500000000018,-2.0125000000000455,0.043750000000045475,37.38,38.42
0.4,-3.0950000000000273,-0.5987499999999955,-0.12625000000002728,-7.244999999999891,3.097500000000082,2.8449999999998,0.08125000000001137,-5.917500000000018,-1.7625000000000455,0.2937500000000455,37.38,38.39
0.5,-2.9700000000000273,-0.5987499999999955,-0.12625000000002728,-6.869999999999891,3.097500000000082,2.7199999999998,-0.04374999999998863,-5.542500000000018,-1.6375000000000455,0.5437500000000455,37.37,38.42
0.6,-2.8450000000000273,-0.5987499999999955,-0.12625000000002728,-6.494999999999891,2.972500000000082,2.7199999999998,0.08125000000001137,-5.167500000000018,-1.5125000000000455,0.7937500000000455,37.36,38.39
0.7,-2.8450000000000273,-0.7237499999999955,-0.12625000000002728,-6.119999999999891,2.972500000000082,2.7199999999998,-0.04374999999998863,-4.792500000000018,-1.2625000000000455,1.0437500000000455,37.36,38.41
0.8,-2.7200000000000273,-0.5987499999999955,-0.0012500000000272848,-5.619999999999891,2.972500000000082,2.5949999999998,0.08125000000001137,-4.542500000000018,-1.1375000000000455,1.1687500000000455,37.37,38.4
0.9,-2.5950000000000273,-0.5987499999999955,-0.12625000000002728,-5.244999999999891,2.847500000000082,2.5949999999998,0.08125000000001137,-4.167500000000018,-1.0125000000000455,1.2937500000000455,37.36,38.45
1.0,-2.4700000000000273,-0.5987499999999955,-0.0012500000000272848,-4.994999999999891,2.847500000000082,2.4699999999998,0.08125000000001137,-3.917500000000018,-0.8875000000000455,1.5437500000000455,37.38,38.38
1.1,-2.3450000000000273,-0.5987499999999955,-0.0012500000000272848,-4.494999999999891,2.847500000000082,2.4699999999998,0.08125000000001137,-3.542500000000018,-0.7625000000000455,1.6687500000000455,37.37,38.4
1.2,-2.2200000000000273,-0.5987499999999955,-0.12625000000002728,-4.244999999999891,2.847500000000082,2.4699999999998,-0.04374999999998863,-3.292500000000018,-0.6375000000000455,1.7937500000000455,37.37,38.39
