time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,-1.9400000000000546,-1.3662500000000364,-0.46125000000006366,-10.621249999999918,2.650000000000091,5.466249999999945,0.1287499999999966,-8.160000000000082,-4.553750000000036,-6.220000000000027,37.36,39.29
0.1,-1.9400000000000546,-1.3662500000000364,-0.46125000000006366,-10.371249999999918,2.775000000000091,5.466249999999945,0.1287499999999966,-7.910000000000082,-4.303750000000036,-5.970000000000027,37.34,39.33
0.2,-1.8150000000000546,-1.3662500000000364,-0.33625000000006366,-10.121249999999918,2.900000000000091,5.341249999999945,0.2537499999999966,-7.660000000000082,-4.178750000000036,-5.720000000000027,37.36,39.36
0.3,-1.8150000000000546,-1.3662500000000364,-0.33625000000006366,-9.746249999999918,2.900000000000091,5.466249999999945,0.2537499999999966,-7.410000000000082,-4.053750000000036,-5.470000000000027,37.36,39.41
0.4,-1.8150000000000546,-1.3662500000000364,-0.33625000000006366,-9.496249999999918,2.900000000000091,5.341249999999945,0.2537499999999966,-7.160000000000082,-3.9287500000000364,-5.220000000000027,37.36,39.36
0.5,-1.6900000000000546,-1.3662500000000364,-0.33625000000006366,-9.246249999999918,3.025000000000091,5.216249999999945,0.1287499999999966,-6.910000000000082,-3.8037500000000364,-4.970000000000027,37.37,39.38
0.6,-1.5650000000000546,-1.3662500000000364,-0.33625000000006366,-8.871249999999918,3.025000000000091,5.216249999999945,0.0037499999999965894,-6.660000000000082,-3.6787500000000364,-4.845000000000027,37.38,39.39
0.7,-1.5650000000000546,-1.3662500000000364,-0.33625000000006366,-8.621249999999918,3.025000000000091,5.091249999999945,0.1287499999999966,-6.535000000000082,-3.5537500000000364,-4.595000000000027,37.36,39.38
0.8,-1.5650000000000546,-1.3662500000000364,-0.33625000000006366,-8.246249999999918,3.150000000000091,4.966249999999945,0.1287499999999966,-6.160000000000082,-3.4287500000000364,-4.345000000000027,37.36,39.44
0.9,-1.4400000000000546,-1.3662500000000364,-0.33625000000006366,-7.996249999999918,3.150000000000091,4.966249999999945,0.1287499999999966,-6.035000000000082,-3.3037500000000364,-4.220000000000027,37.4,39.41
1.0,-1.4400000000000546,-1.3662500000000364,-0.33625000000006366,-7.746249999999918,3.150000000000091,4.841249999999945,0.1287499999999966,-5.785000000000082,-3.1787500000000364,-3.9700000000000273,37.36,39.38
1.1,-1.3150000000000546,-1.2412500000000364,-0.21125000000006366,-7.371249999999918,3.150000000000091,4.841249999999945,0.1287499999999966,-5.535000000000082,-3.0537500000000364,-3.7200000000000273,37.37,39.39
1.2,-1.3150000000000546,-1.3662500000000364,-0.33625000000006366,-7.121249999999918,3.150000000000091,4.716249999999945,0.0037499999999965894,-5.285000000000082,-2.9287500000000364,-3.4700000000000273,37.37,39.38
1.3,-1.3150000000000546,-1.3662500000000364,-0.33625000000006366,-6.871249999999918,3.150000000000091,4.591249999999945,0.2537499999999966,-5.035000000000082,-2.8037500000000364,-3.3450000000000273,37.37,39.42
1.4,-1.1900000000000546,-1.2412500000000364,-0.21125000000006366,-6.621249999999918,3.150000000000091,4.591249999999945,0.1287499999999966,-4.910000000000082,-2.6787500000000364,-3.0950000000000273,37.36,39.39
1.5,-1.1900000000000546,-1.2412500000000364,-0.21125000000006366,-6.246249999999918,3.150000000000091,4.341249999999945,0.0037499999999965894,-4.535000000000082,-2.5537500000000364,-2.9700000000000273,37.37,39.42
1.6,-1.1900000000000546,-1.2412500000000364,-0.21125000000006366,-5.996249999999918,3.025000000000091,4.216249999999945,0.0037499999999965894,-4.410000000000082,-2.4287500000000364,-2.7200000000000273,37.37,39.41
1.7,-1.0650000000000546,-1.2412500000000364,-0.21125000000006366,-5.746249999999918,3.025000000000091,4.216249999999945,0.0037499999999965894,-4.160000000000082,-2.3037500000000364,-2.5950000000000273,37.38,39.34
1.8,-1.0650000000000546,-1.2412500000000364,-0.21125000000006366,-5.496249999999918,3.025000000000091,4.091249999999945,0.1287499999999966,-4.035000000000082,-2.1787500000000364,-2.3450000000000273,37.37,39.39
1.9,-0.9400000000000546,-1.1162500000000364,-0.21125000000006366,-5.246249999999918,3.025000000000091,3.9662499999999454,0.0037499999999965894,-3.785000000000082,-2.0537500000000364,-2.2200000000000273,37.38,39.32
