time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,-2.287499999999909,-0.4512499999999591,-0.18000000000006366,-11.41125000000011,0.09249999999997272,0.3975000000000364,-0.03249999999999886,-9.673749999999927,-4.693749999999909,-6.522500000000036,37.31,38.25
0.1,-2.162499999999909,-0.3262499999999591,-0.18000000000006366,-11.03625000000011,0.09249999999997272,0.3975000000000364,-0.03249999999999886,-9.173749999999927,-4.318749999999909,-6.147500000000036,37.33,38.3
0.2,-2.162499999999909,-0.3262499999999591,-0.18000000000006366,-10.66125000000011,0.21749999999997272,0.3975000000000364,0.09250000000000114,-8.923749999999927,-4.193749999999909,-5.772500000000036,37.31,38.26
0.3,-2.162499999999909,-0.3262499999999591,-0.18000000000006366,-10.28625000000011,0.21749999999997272,0.5225000000000364,-0.15749999999999886,-8.548749999999927,-3.943749999999909,-5.397500000000036,37.3,38.25
0.4,-2.037499999999909,-0.3262499999999591,-0.18000000000006366,-9.91125000000011,0.3424999999999727,0.5225000000000364,-0.15749999999999886,-8.048749999999927,-3.693749999999909,-5.022500000000036,37.3,38.25
0.5,-2.037499999999909,-0.3262499999999591,-0.055000000000063665,-9.53625000000011,0.3424999999999727,0.3975000000000364,-0.03249999999999886,-7.673749999999927,-3.443749999999909,-4.647500000000036,37.31,38.26
0.6,-1.912499999999909,-0.3262499999999591,-0.18000000000006366,-9.16125000000011,0.3424999999999727,0.3975000000000364,-0.15749999999999886,-7.423749999999927,-3.193749999999909,-4.397500000000036,37.33,38.27
0.7,-1.912499999999909,-0.20124999999995907,-0.18000000000006366,-8.78625000000011,0.4674999999999727,0.3975000000000364,-0.15749999999999886,-6.923749999999927,-3.068749999999909,-4.022500000000036,37.31,38.29
0.8,-1.787499999999909,-0.3262499999999591,-0.18000000000006366,-8.41125000000011,0.4674999999999727,0.3975000000000364,-0.03249999999999886,-6.673749999999927,-2.818749999999909,-3.7725000000000364,37.33,38.22
0.9,-1.787499999999909,-0.3262499999999591,-0.055000000000063665,-8.03625000000011,0.4674999999999727,0.3975000000000364,-0.03249999999999886,-6.298749999999927,-2.693749999999909,-3.3975000000000364,37.31,38.23
1.0,-1.662499999999909,-0.3262499999999591,-0.055000000000063665,-7.661250000000109,0.4674999999999727,0.3975000000000364,-0.03249999999999886,-6.048749999999927,-2.443749999999909,-3.1475000000000364,37.31,38.26
1.1,-1.662499999999909,-0.3262499999999591,-0.055000000000063665,-7.286250000000109,0.4674999999999727,0.3975000000000364,-0.15749999999999886,-5.673749999999927,-2.318749999999909,-2.7725000000000364,37.31,38.28
1.2,-1.662499999999909,-0.3262499999999591,-0.055000000000063665,-7.036250000000109,0.4674999999999727,0.3975000000000364,-0.03249999999999886,-5.298749999999927,-2.193749999999909,-2.5225000000000364,37.33,38.25
1.3,-1.537499999999909,-0.3262499999999591,-0.055000000000063665,-6.661250000000109,0.4674999999999727,0.3975000000000364,-0.03249999999999886,-5.048749999999927,-1.943749999999909,-2.3975000000000364,37.33,38.25
1.4,-1.412499999999909,-0.3262499999999591,-0.055000000000063665,-6.411250000000109,0.4674999999999727,0.3975000000000364,-0.15749999999999886,-4.673749999999927,-1.818749999999909,-2.1475000000000364,37.31,38.22
