mu11,mu12,mu13,mu14,mu15,mu16,mu17,mu18,mu19,mu110,max11,max12,max13,max14,max15,max16,max17,max18,max19,max110,med11,med12,med13,med14,med15,med16,med17,med18,med19,med110,grad11,grad12,grad13,grad14,grad15,grad16,grad17,grad18,grad19,grad110,mu21,mu22,mu23,mu24,mu25,mu26,mu27,mu28,mu29,mu210,max21,max22,max23,max24,max25,max26,max27,max28,max29,max210,med21,med22,med23,med24,med25,med26,med27,med28,med29,med210,grad21,grad22,grad23,grad24,grad25,grad26,grad27,grad28,grad29,grad210,label
59.14061274509815,2.9644607843137254,-0.010882352941240118,287.6703431372549,103.34220588235306,87.4078676470588,2.1630392156862723,426.67049019607833,275.33404411764724,642.8774019607843,213.3587500000001,10.4375,0.3199999999999363,970.9375,332.3275000000001,256.73875,5.439999999999998,1523.82,838.8487500000001,1647.4975,30.1087500000001,1.3125,-0.0550000000000636,134.0625,62.7025000000001,61.73874999999998,1.9399999999999975,169.81999999999994,169.4737500000001,485.3725,9.5,0.5,0.18749999999999994,38.3125,11.625,8.4375,0.375,63.62500000000006,29.4375,67.625,770.9529166666667,53.75416666666667,2.3799999999999364,1353.67,503.1950000000002,361.08375,9.856666666666667,2207.2500000000005,1331.3862500000005,1934.2649999999996,1017.98375,87.8125,4.069999999999936,1436.6875,580.3275000000001,403.11375,11.314999999999998,2301.82,1426.34875,2001.4975,858.4837500000001,56.5625,2.5699999999999363,1379.6875,516.1400000000001,368.67625,10.689999999999998,2263.2575,1401.72375,1955.1225,10.375,0.6875,0.2500000000000009,26.125,10.375,6.5625,0.25,45.187499999999886,20.875,19.624999999999773,A
59.96144607843143,3.133161764705873,-0.017965686274500736,288.88774509803926,112.01017156862741,84.37995098039221,1.9685049019607956,411.41718137254884,245.5994117647058,569.3112254901961,208.47125000000003,10.103749999999993,0.3962500000000091,956.15,342.83124999999995,251.87750000000003,5.206250000000011,1488.46375,795.0699999999999,1563.6225,32.346250000000055,1.728749999999991,-0.1037499999999909,142.5250000000001,76.08124999999995,59.002500000000055,1.7062500000000114,160.0887499999999,128.19499999999994,368.3725,9.25,0.5,0.06250000000000004,36.75,11.25,8.25,0.2500000000000002,62.18749999999994,28.875,64.3125,765.7645833333336,50.74041666666667,2.445416666666676,1366.0091666666663,505.50041666666687,361.60333333333335,9.377916666666676,2240.9645833333325,1366.2075000000002,1918.7141666666662,1026.34625,82.85374999999999,3.771250000000009,1451.65,583.33125,404.37750000000005,10.706250000000011,2344.46375,1480.445,1992.2475,850.59625,53.35374999999999,2.646250000000009,1394.525,517.33125,368.81500000000005,10.081250000000011,2306.58875,1456.07,1945.1225,10.125,0.7499999999999991,0.0625,25.8125,9.937500000000085,6.625,0.1875,46.5,22.249999999999886,21.999999999999773,A
95.7676470588236,5.468627450980369,-0.3283088235295027,428.43678921568613,165.81198529411773,133.7559068627451,3.2360049019607797,668.1932843137255,422.7683333333334,874.9348529411762,350.0250000000001,19.774999999999977,0.068749999999909,1312.58875,536.3487500000001,395.73875,8.598749999999995,2064.2325,1191.31,2000.6775,46.77500000000009,2.5249999999999773,-0.4312500000000909,214.5887499999999,96.22375000000012,89.48874999999998,2.7237499999999955,320.6075000000001,290.18499999999995,805.3025,15.5625,0.9375,0.06250000000000003,55.1875,19.0625,13.4375,0.375,89.25000000000006,43.75,96.625,1064.8749999999995,95.51416666666664,2.970416666666576,1579.819583333333,736.0745833333333,501.1154166666666,15.40375,2426.9625000000005,1595.9808333333328,2182.0808333333325,1283.275,151.77499999999998,5.193749999999909,1658.33875,850.7237500000001,565.11375,17.473749999999995,2484.6075,1663.81,2240.3025,1199.65,101.14999999999998,3.193749999999909,1599.40125,754.7862500000001,511.98875,16.723749999999995,2449.1075,1634.4975,2197.365,16.25,1.1875,0.1875,22.875,16.125,9.5,0.25,31.6875,22.0,14.562499999999886,A
194.4854166666666,10.779142156862786,-0.33394607843137253,660.655661764706,306.4992401960785,235.0463480392157,5.638235294117658,972.6381127450978,635.4161029411764,1126.154681372549,668.9437499999999,39.29875000000004,0.28125,1651.25125,914.77375,632.30125,14.300000000000011,2446.73125,1575.90875,2247.82625,101.94374999999992,5.298750000000041,-0.34375,479.00125,188.6487500000001,176.55124999999998,5.050000000000011,622.85625,526.53375,1297.07625,25.875,1.75,0.125,79.5,33.6875,22.437499999999986,0.5000000000000002,134.0625,67.3125,131.43749999999994,1402.3512500000004,193.86875000000006,4.64375,1790.0562499999996,1089.7412499999998,711.5004166666665,26.625000000000018,2568.156250000001,1810.172916666667,2340.6620833333336,1546.81875,316.29875000000004,7.65625,1840.75125,1201.77375,782.42625,31.55000000000001,2595.98125,1846.65875,2372.07625,1515.50625,203.29875000000004,5.09375,1802.18875,1112.14875,724.86375,28.36250000000001,2575.98125,1827.65875,2348.63875,25.3125,2.375,0.1875,13.187500000000114,18.874999999999943,10.125,0.375,12.9375,16.062500000000227,8.5,A
97.51786764705894,4.647352941176457,-0.34852941176479685,437.61776960784294,163.70776960784323,128.55950980392143,3.2886519607843114,627.6527696078431,393.05718137254894,801.4785049019606,347.7237500000001,17.889999999999986,-0.0250000000000909,1288.19375,517.40875,372.5349999999999,8.658749999999998,2021.47875,1129.85375,1914.09125,50.22375000000011,2.0149999999999864,-0.4000000000000909,248.9437499999999,100.03375000000004,90.15999999999984,2.9087499999999977,267.72875,261.85375,674.71625,15.3125,0.9375,0.06250000000000003,52.1875,18.0,12.3125,0.4375,88.5,41.0625,88.75,1037.4537500000004,87.96249999999998,2.3116666666665755,1535.9570833333337,714.5412500000002,473.87583333333333,15.112916666666667,2436.144583333334,1554.3762499999998,2138.29375,1252.22375,140.265,3.974999999999909,1611.94375,824.53375,534.2849999999999,17.283749999999998,2497.22875,1625.72875,2196.71625,1166.53625,93.14,2.599999999999909,1554.38125,733.40875,483.4724999999999,16.283749999999998,2462.22875,1598.04125,2155.34125,15.5625,1.125,0.1875,20.6875,15.0625,8.624999999999972,0.3125,34.375,22.000000000000114,16.374999999999773,A
65.58301470588246,3.5843872549019973,-0.7407598039215141,353.43149509803914,138.1958333333333,114.42078431372552,2.5455637254901857,486.98134803921573,316.6849509803921,682.8888970588235,230.1712500000001,12.741250000000036,0.0337500000000545,1090.81875,415.2375,317.71000000000004,6.51124999999999,1629.86125,950.5575,1698.27125,34.7962500000001,1.8662500000000364,-0.8412499999999454,196.9437499999999,92.86249999999995,84.96000000000004,2.1362499999999898,215.98624999999996,194.5574999999999,531.89625,10.125,0.6875,0.1875000000000001,41.4375,13.8125,10.0,0.3125,67.0,33.5,73.4375,790.8154166666668,55.8829166666667,2.0387500000000545,1382.7445833333338,568.9066666666669,400.9425,11.03624999999999,2134.7529166666664,1435.7866666666662,1947.3029166666663,1018.67125,86.86625000000004,4.408750000000055,1469.81875,664.6125,453.835,12.51124999999999,2211.48625,1520.1825,2022.77125,882.7962500000001,59.42875000000004,2.1587500000000546,1402.63125,580.425,408.21,11.76124999999999,2167.54875,1490.995,1964.83375,11.0,0.75,0.1875,23.6875,12.062499999999972,7.375,0.25,38.6875,22.874999999999943,19.062499999999886,A
81.27879901960785,3.888382352941181,-0.4067156862745735,371.7795098039217,143.29987745098043,106.94372549019619,2.910024509803917,547.5873774509803,342.5666421568628,717.0606372549018,289.15625,14.682500000000005,-0.1175000000000636,1167.005,438.9812500000001,313.5050000000001,7.5987499999999955,1842.89375,1022.83625,1805.8425,42.65625,1.6825000000000043,-0.4925000000000636,193.2550000000001,95.10625000000005,74.63000000000011,2.4737499999999955,235.01874999999995,213.8362500000001,545.5925,12.75,0.6875,0.06250000000000003,46.125,14.75,10.25,0.3125000000000002,77.25,36.5,78.125,926.98875,71.08416666666666,1.9583333333332698,1468.981666666667,616.3937499999998,413.6333333333335,12.713749999999997,2379.815416666666,1497.1954166666665,2069.2108333333335,1150.78125,112.1825,3.632499999999936,1554.13,721.48125,470.2550000000001,14.348749999999995,2457.64375,1579.83625,2140.3425,1042.03125,75.5575,2.1324999999999363,1490.755,632.60625,422.6925000000001,13.661249999999995,2415.89375,1550.14875,2089.2175,13.25,0.875,0.06250000000000003,24.5,13.124999999999972,7.875,0.3125,41.937500000000114,23.250000000000114,19.812499999999886,A
76.91583333333331,3.576200980392175,-0.44367647058828985,350.2419852941176,135.35436274509803,87.27519607843122,-0.7842892156862756,526.4677450980392,328.78379901960795,708.4058088235295,273.2075,13.698750000000018,0.1224999999999454,1123.52875,421.0725,275.65999999999985,0.0637499999999988,1796.105,989.03625,1800.00875,40.08249999999998,1.3237500000000182,-0.5025000000000546,172.15374999999997,86.57249999999999,52.909999999999854,-0.9362500000000012,216.605,203.0362500000001,524.63375,11.9375,0.625,0.06250000000000003,44.9375,14.25,9.5625,0.18749999999999983,75.5,35.0625,77.4375,908.9433333333337,68.09875,1.431666666666612,1460.674583333333,615.5000000000002,394.01166666666654,0.5745833333333322,2368.3,1487.9720833333338,2093.8404166666674,1151.2075,109.57375000000002,2.747499999999945,1538.40375,704.9475,443.2849999999999,1.3137499999999989,2444.98,1577.91125,2156.75875,1018.27,71.82375000000002,1.6224999999999454,1483.77875,630.76,403.5974999999999,0.6887499999999989,2410.23,1551.47375,2115.69625,12.6875,0.875,0.06250000000000003,24.25,12.25,7.5625,0.18750000000000006,41.68749999999977,22.625000000000227,19.0,A
113.28862745098043,6.379583333333319,0.2953186274509531,458.73161764705884,193.25850490196072,166.50718137254904,8.918602941176466,709.7064215686274,435.374411764706,867.7992156862747,382.095,21.421249999999983,0.7487499999999727,1315.1875,572.1212499999999,429.42875,16.661249999999995,2088.1525,1186.72,1972.26,65.09500000000003,3.6712499999999855,0.2487499999999727,271.5625,132.49624999999992,131.42875000000004,8.786249999999995,376.0274999999999,320.72,798.76,15.4375,0.875,0.1875,53.1875,19.125,13.3125,0.5,89.99999999999994,42.75,94.0625,1055.6633333333334,92.77208333333331,2.926249999999973,1550.85,740.9354166666666,531.19375,26.19875,2423.8258333333333,1581.4299999999998,2164.7166666666676,1262.22,146.04625,4.248749999999973,1619.1875,842.1212499999999,585.92875,29.661249999999995,2475.5275,1647.345,2215.01,1179.9075,97.92125,3.1237499999999727,1568.1875,758.1212499999999,540.74125,27.536249999999995,2444.7775,1622.22,2178.885,15.625,1.125,0.06250000000000006,19.875,14.5,8.562500000000028,0.375,27.8125,20.625000000000114,14.187500000000114,A
156.309705882353,8.758406862745135,0.2937500000000454,577.6299754901961,257.89590686274516,186.5494117647059,4.485931372549018,865.4713725490196,535.0476715686276,1031.2991176470587,518.6700000000001,29.61625000000004,0.6687500000000455,1482.06625,748.0037500000001,504.145,11.2825,2290.665,1390.24375,2120.505,90.79500000000009,4.866250000000036,0.2937500000000455,417.5662500000001,180.12875000000008,143.39499999999998,4.282499999999999,523.915,410.6187500000001,1129.505,19.875,1.25,0.06250000000000004,64.0625,25.1875,17.0,0.4375,111.25,54.5625,113.62499999999994,1216.555,130.28041666666667,3.7020833333333787,1632.0520833333335,898.0570833333335,573.1491666666666,19.2325,2475.198333333334,1690.7162499999997,2240.855000000001,1385.67,206.86625000000004,5.7937500000000455,1691.06625,1010.62875,639.02,22.9075,2511.29,1737.99375,2279.88,1347.1075,137.24125000000004,4.0437500000000455,1645.31625,916.75375,586.2075,19.9075,2486.1025,1716.18125,2251.0675,19.9375,1.5625,0.1875,14.812499999999886,16.374999999999886,8.8125,0.375,17.8125,18.687499999999773,10.25,A
84.74995098039211,5.53316176470585,0.6726470588235931,352.1839215686276,147.68345588235297,108.62485294117633,3.2147303921568504,603.5562990196079,370.54759803921536,771.9978676470587,287.12249999999995,17.378749999999968,1.0550000000000637,1103.13,446.5437500000001,310.99249999999984,7.7637499999999875,1859.68375,1030.5524999999998,1809.95375,48.622499999999945,3.503749999999968,0.6800000000000637,183.6300000000001,100.04375000000005,79.36749999999984,3.0137499999999875,314.5587499999999,268.1774999999998,676.7037499999999,11.75,0.75,0.06250000000000006,43.4375,14.875,10.125,0.375,75.00000000000006,35.75,80.9375,883.0649999999996,70.3945833333333,3.1666666666667305,1403.334166666667,602.7012499999998,396.71499999999986,12.932083333333324,2298.6945833333334,1445.965,2013.3287499999997,1106.7475,110.00374999999995,4.680000000000064,1475.005,688.16875,440.74249999999984,14.888749999999987,2360.30875,1517.5524999999998,2065.45375,983.6225,74.12874999999997,3.430000000000064,1422.9425,614.66875,403.49249999999984,13.638749999999987,2329.05875,1496.3024999999998,2028.39125,12.25,0.875,0.06250000000000022,23.125,12.374999999999972,7.1875,0.3125,33.750000000000114,20.375,15.437499999999886,A
90.38840686274503,5.179877450980433,-0.23208333333339695,416.85171568627453,170.79676470588237,113.02419117647044,0.1928186274509895,672.154681372549,402.7925490196078,841.2323774509803,308.1212499999999,17.73625000000004,-0.0237500000000636,1203.3125,495.385,330.5462499999999,4.896250000000009,1960.45125,1081.795,1882.28875,51.24624999999992,2.986250000000041,-0.2737500000000636,250.6875,120.385,80.29624999999987,-0.3537499999999909,390.7012500000001,310.1700000000001,796.2887499999999,12.75,1.0,0.0625,47.1875,16.3125,11.1875,0.625,79.5,37.125,84.375,925.0112499999998,74.94458333333337,1.467916666666603,1461.1608333333334,649.0258333333335,420.71708333333316,11.357916666666675,2341.442083333334,1497.4958333333334,2076.942083333334,1145.74625,118.23625000000004,2.4762499999999363,1529.0625,738.51,469.5462499999999,13.896250000000007,2398.82625,1571.92,2129.66375,1032.74625,78.98625000000004,1.6012499999999363,1479.625,664.51,427.4837499999999,12.083750000000007,2366.82625,1546.92,2091.47625,12.9375,0.875,0.06250000000000006,19.5625,11.9375,7.125,0.25,29.1875,19.6875,14.124999999999886,A
63.797254901960855,2.7468382352941223,0.25737745098041936,294.3447794117647,133.07475490196077,96.81154411764713,2.11507352941177,422.80887254901955,235.3764950980393,597.1510294117647,233.53500000000008,10.276250000000005,0.8137500000000273,1000.77125,402.6875,286.0762500000001,5.806250000000006,1541.5025,803.0137500000001,1596.2025,31.53500000000008,1.1512500000000043,0.1887500000000272,130.27125,87.8125,66.82625000000007,1.8062500000000057,148.37750000000003,108.88875000000009,409.3275000000001,10.3125,0.5000000000000009,0.06250000000000004,40.25,13.4375,9.5625,0.5625,65.75,30.5625,68.8125,792.9191666666669,53.09791666666667,2.630416666666694,1341.5287500000002,533.39,375.38375,9.922083333333338,2159.3433333333332,1341.5595833333334,1887.6350000000004,1030.16,86.27625,3.9387500000000273,1420.14625,611.4375,418.2012500000001,11.306250000000006,2244.0025,1443.63875,1953.7025,881.8475000000001,55.838750000000005,2.8137500000000277,1364.52125,546.625,382.7637500000001,10.556250000000006,2207.315,1418.63875,1909.14,10.6875,0.6875,0.18749999999999983,24.687499999999886,10.5,6.9375,0.1875,43.25000000000023,23.1875,20.062500000000114,A
97.33392156862742,5.900147058823556,-0.7058088235293299,455.4560294117647,189.86438725490197,143.33049019607842,3.017867647058819,649.6743872549021,408.5729901960785,816.2012254901958,337.655,19.282500000000027,0.0662500000000818,1318.0075,578.39625,411.355,8.223749999999995,2019.70625,1199.0975,1925.3875,52.15499999999997,3.4075000000000277,-0.8087499999999181,264.63249999999994,123.27125,101.10500000000002,2.4737499999999955,293.33124999999995,249.72250000000008,700.2625,14.375,0.8125,0.0625,53.375,20.125,13.875,0.4375,88.9375,45.125,89.5625,981.0816666666667,79.06333333333338,1.7704166666667485,1509.7258333333336,697.6637499999998,468.3908333333333,13.422916666666667,2351.4045833333325,1631.7508333333335,2110.4241666666676,1183.405,118.90750000000004,3.316250000000082,1602.7575,832.14625,544.855,14.973749999999995,2416.83125,1706.8475,2186.5125,1100.7175,84.72000000000003,2.066250000000082,1530.195,719.02125,480.855,14.286249999999995,2371.95625,1669.5975,2128.8875,14.5,1.125,0.1875,19.999999999999886,14.75,8.375,0.375,30.25,24.249999999999886,16.124999999999886,A
