time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,1995.75,778,1446.75,1739.5,1826.125,2480.25,246.25,1343.625,2050.5,1555.25,36.96,44.29
0.1,1995.75,778,1446.75,1739.75,1826.25,2480.25,246.375,1344,2050.75,1555.625,36.97,44.32
0.2,1995.75,778,1446.75,1740,1826.25,2480.125,246.125,1344.375,2050.875,1556,36.97,44.3
0.3,1995.875,778,1446.75,1740.25,1826.375,2480.25,246.25,1344.625,2051,1556.375,36.95,44.3
0.4,1995.875,778,1446.75,1740.5,1826.375,2480.125,246.25,1345.125,2051.25,1556.75,36.96,44.27
0.5,1996,777.875,1446.75,1740.75,1826.5,2480.125,246.25,1345.5,2051.5,1557.125,36.97,44.35
0.6,1996,778,1446.75,1741.125,1826.5,2480.125,246.25,1345.875,2051.625,1557.5,36.96,44.3
0.7,1996.125,778,1446.75,1741.375,1826.5,2480,246.375,1346.375,2051.875,1558,36.99,44.25
0.8,1996.125,778,1446.75,1741.75,1826.5,2480,246.25,1346.875,2052.125,1558.375,37,44.29
0.9,1996.25,778,1446.75,1742,1826.625,2480,246.125,1347.375,2052.25,1558.875,36.97,44.3
1.0,1996.25,778,1446.75,1742.375,1826.625,2480,246.25,1347.875,2052.625,1559.25,36.97,44.26
1.1,1996.375,778,1446.75,1742.625,1826.625,2479.875,246.25,1348.375,2052.75,1559.75,36.99,44.29
1.2,1996.5,778,1446.75,1743,1826.625,2479.75,246.25,1348.875,2053,1560.125,36.97,44.27
1.3,1996.5,778.125,1446.75,1743.375,1826.625,2479.75,246.25,1349.375,2053.125,1560.625,36.97,44.26
1.4,1996.625,778,1446.75,1743.75,1826.75,2479.625,246.125,1349.875,2053.375,1561,36.97,44.25
1.5,1996.625,778.125,1446.75,1744,1826.625,2479.625,246.25,1350.375,2053.5,1561.5,36.97,44.27
1.6,1996.75,778.125,1446.875,1744.375,1826.625,2479.625,246.25,1350.875,2053.75,1561.875,36.97,44.23
1.7,1996.75,778.125,1446.875,1744.75,1826.625,2479.5,246.25,1351.5,2053.875,1562.375,36.99,44.2
1.8,1996.875,778.125,1446.875,1745.125,1826.625,2479.375,246.125,1352,2054,1562.75,36.96,44.2
1.9,1996.875,778.125,1446.875,1745.375,1826.625,2479.375,246.25,1352.5,2054.25,1563.25,36.97,44.2
2.0,1997,778.125,1446.875,1745.875,1826.5,2479.25,246.25,1353.125,2054.375,1563.625,36.96,44.15
2.1,1997.125,778.125,1446.75,1746.25,1826.5,2479.125,246.125,1353.5,2054.625,1564.125,36.97,44.16
2.2,1997.125,778.125,1446.875,1746.5,1826.5,2479.125,246.25,1354.125,2054.75,1564.5,36.97,44.17
2.3,1997.125,778.25,1446.875,1747,1826.5,2479,246.25,1354.625,2054.875,1564.875,36.97,44.16
2.4,1997.25,778.125,1446.875,1747.25,1826.375,2478.875,246.125,1355.125,2055,1565.375,36.97,44.16
2.5,1997.375,778.25,1446.75,1747.625,1826.375,2478.875,246,1355.75,2055.25,1565.75,36.99,44.13
2.6,1997.375,778.25,1446.875,1747.875,1826.375,2478.75,246.125,1356.25,2055.375,1566.125,36.97,44.13
2.7,1997.5,778.25,1446.75,1748.25,1826.25,2478.625,246.25,1356.75,2055.5,1566.5,37,44.13
2.8,1997.5,778.375,1446.75,1748.625,1826.25,2478.625,246.25,1357.25,2055.625,1566.875,37,44.13
2.9,1997.625,778.375,1446.875,1749,1826.125,2478.5,246.125,1357.75,2055.75,1567.375,36.99,44.07
3.0,1997.625,778.375,1446.875,1749.375,1826.125,2478.375,246.125,1358.25,2055.875,1567.625,36.97,44.05
3.1,1997.75,778.25,1446.75,1749.625,1826,2478.375,246,1358.75,2056,1568,36.97,44.07
3.2,1997.75,778.375,1446.75,1750,1825.875,2478.125,246.125,1359.25,2056.125,1568.5,36.99,44.07
3.3,1997.875,778.375,1446.75,1750.375,1825.875,2478.125,246,1359.625,2056.125,1568.75,36.99,44.08
3.4,1997.875,778.5,1446.75,1750.625,1825.75,2478,246,1360.125,2056.25,1569.125,37,44
3.5,1998,778.375,1446.75,1751,1825.625,2477.875,246,1360.625,2056.375,1569.5,37,44.01
3.6,1998.125,778.5,1446.75,1751.25,1825.625,2477.875,246.125,1361,2056.5,1569.75,37,43.98
3.7,1998.125,778.375,1446.75,1751.625,1825.5,2477.75,246.125,1361.5,2056.625,1570.125,37,44.01
3.8,1998.25,778.375,1446.75,1751.875,1825.375,2477.625,246.25,1361.875,2056.625,1570.375,36.97,43.98
3.9,1998.25,778.5,1446.75,1752.125,1825.375,2477.625,246.125,1362.375,2056.75,1570.75,37,43.97
4.0,1998.25,778.5,1446.75,1752.5,1825.25,2477.5,246,1362.75,2056.75,1571,37,43.94
4.1,1998.375,778.5,1446.75,1752.75,1825.125,2477.375,246.125,1363.125,2056.875,1571.375,36.97,43.93
4.2,1998.5,778.5,1446.75,1753.125,1825,2477.375,246.25,1363.625,2056.875,1571.625,37,43.95
4.3,1998.5,778.625,1446.75,1753.25,1825,2477.125,246.25,1364,2057,1571.75,36.99,43.94
4.4,1998.625,778.5,1446.75,1753.625,1824.875,2477.125,246.25,1364.375,2057,1572.125,37,43.92
4.5,1998.625,778.625,1446.625,1753.75,1824.75,2477,246.25,1364.75,2057.125,1572.25,36.97,43.87
4.6,1998.75,778.625,1446.75,1754.125,1824.625,2476.875,246.25,1365.125,2057.125,1572.625,37,43.86
4.7,1998.75,778.625,1446.625,1754.375,1824.625,2476.75,246,1365.5,2057.125,1572.875,36.97,43.89
4.8,1998.875,778.625,1446.75,1754.5,1824.375,2476.75,246.125,1365.75,2057.125,1573,36.99,43.87
4.9,1998.875,778.625,1446.75,1754.75,1824.375,2476.625,246.25,1366.125,2057.125,1573.25,36.97,43.86
5.0,1999,778.625,1446.75,1755,1824.25,2476.5,246.125,1366.5,2057.125,1573.5,36.99,43.82
5.1,1999,778.625,1446.625,1755.25,1824.125,2476.5,246.125,1366.75,2057.125,1573.625,36.99,43.82
5.2,1999.125,778.75,1446.75,1755.5,1824,2476.375,246.25,1367.125,2057.125,1573.75,36.97,43.86
5.3,1999.125,778.625,1446.75,1755.625,1823.75,2476.25,246,1367.375,2057.125,1574,36.97,43.8
5.4,1999.25,778.75,1446.75,1755.875,1823.625,2476.125,246.25,1367.75,2057.125,1574.25,36.99,43.77
5.5,1999.25,778.75,1446.75,1756,1823.5,2476,246,1368,2057.125,1574.25,37,43.74
5.6,1999.375,778.75,1446.75,1756.25,1823.5,2475.875,246.125,1368.25,2057,1574.5,37,43.79
5.7,1999.375,778.875,1446.75,1756.375,1823.375,2475.875,246.125,1368.5,2057,1574.625,36.99,43.8
5.8,1999.5,778.875,1446.75,1756.5,1823.25,2475.75,246,1368.75,2057,1574.75,37,43.76
5.9,1999.5,778.875,1446.75,1756.75,1823.125,2475.625,246,1369,2056.875,1574.875,36.97,43.7
6.0,1999.625,778.75,1446.75,1756.875,1822.875,2475.5,246.125,1369.25,2056.75,1574.875,36.99,43.71
6.1,1999.625,778.875,1446.75,1757,1822.875,2475.5,245.875,1369.5,2056.75,1575,36.99,43.73
6.2,1999.75,778.875,1446.75,1757.125,1822.75,2475.375,245.875,1369.625,2056.625,1575.125,37,43.69
6.3,1999.75,778.875,1446.75,1757.25,1822.625,2475.25,246,1369.875,2056.5,1575.125,36.99,43.71
6.4,1999.875,778.875,1446.75,1757.375,1822.5,2475.125,246.125,1370.125,2056.375,1575.125,36.99,43.68
6.5,1999.875,778.875,1446.75,1757.5,1822.375,2475,246,1370.375,2056.25,1575.25,37.02,43.66
6.6,2000,778.875,1446.75,1757.5,1822.125,2474.875,246,1370.5,2056.125,1575.375,36.99,43.68
6.7,2000,778.875,1446.75,1757.625,1822,2474.75,246,1370.625,2056,1575.25,36.99,43.65
6.8,2000,779,1446.75,1757.75,1821.875,2474.625,245.875,1370.75,2055.875,1575.375,37,43.64
6.9,2000.125,779,1446.75,1757.875,1821.75,2474.5,245.875,1371,2055.875,1575.375,36.99,43.67
7.0,2000.125,778.875,1446.75,1757.875,1821.625,2474.375,245.875,1371.125,2055.75,1575.5,36.99,43.62
7.1,2000.25,779,1446.75,1758,1821.5,2474.375,246,1371.25,2055.625,1575.375,36.99,43.55
7.2,2000.25,779,1446.75,1758,1821.375,2474.25,245.875,1371.375,2055.5,1575.5,36.97,43.52
7.3,2000.25,779,1446.75,1758,1821.125,2474.125,245.875,1371.5,2055.375,1575.5,37,43.54
7.4,2000.375,779,1446.75,1758.125,1821.125,2474,246,1371.625,2055.125,1575.375,36.96,43.56
7.5,2000.375,779,1446.75,1758.125,1820.875,2473.875,246,1371.75,2055,1575.375,36.97,43.6
7.6,2000.375,779,1446.75,1758.25,1820.75,2473.75,246,1371.875,2054.875,1575.5,36.99,43.54
7.7,2000.375,779.125,1446.75,1758.25,1820.625,2473.5,245.875,1371.875,2054.75,1575.375,36.97,43.5
7.8,2000.5,779.125,1446.75,1758.25,1820.5,2473.5,246,1372,2054.5,1575.25,36.97,43.53
7.9,2000.5,779,1446.75,1758.25,1820.375,2473.375,246,1372.125,2054.25,1575.25,37,43.51
8.0,2000.5,779.125,1446.75,1758.25,1820.125,2473.25,245.875,1372.125,2054,1575.125,36.97,43.46
8.1,2000.625,779.125,1446.75,1758.25,1820,2473.125,246,1372.125,2053.875,1575,37,43.46
8.2,2000.625,779.125,1446.625,1758.25,1819.875,2472.875,245.75,1372.25,2053.625,1575,36.99,43.49
8.3,2000.625,779.125,1446.625,1758.25,1819.75,2472.875,245.875,1372.25,2053.375,1574.875,36.97,43.44
8.4,2000.625,779.25,1446.625,1758.125,1819.625,2472.625,245.75,1372.375,2053.25,1574.75,36.99,43.42
8.5,2000.625,779.125,1446.625,1758.125,1819.5,2472.625,246,1372.375,2053,1574.625,36.99,43.42
8.6,2000.75,779.25,1446.625,1758.125,1819.375,2472.5,246,1372.375,2052.75,1574.5,36.97,43.4
8.7,2000.75,779.25,1446.625,1758.125,1819.125,2472.375,245.875,1372.5,2052.625,1574.375,36.99,43.4
8.8,2000.75,779.25,1446.625,1758,1819.125,2472.25,246,1372.5,2052.375,1574.375,36.97,43.37
8.9,2000.75,779.125,1446.625,1758,1819,2472.125,245.875,1372.5,2052.125,1574.25,37,43.38
9.0,2000.875,779.25,1446.625,1757.875,1818.75,2472,245.875,1372.5,2052,1574.125,37.02,43.41
9.1,2000.875,779.25,1446.625,1757.875,1818.625,2472,246,1372.5,2051.875,1574.125,37,43.39
9.2,2000.875,779.25,1446.625,1757.75,1818.5,2471.875,245.875,1372.5,2051.625,1574,36.99,43.4
9.3,2000.875,779.25,1446.625,1757.75,1818.375,2471.75,246,1372.5,2051.5,1573.875,36.99,43.4
9.4,2000.875,779.25,1446.5,1757.625,1818.25,2471.625,245.875,1372.5,2051.125,1573.75,37,43.35
9.5,2001,779.25,1446.5,1757.5,1818.125,2471.625,245.875,1372.5,2051,1573.625,37,43.35
9.6,2001,779.25,1446.5,1757.5,1818,2471.5,245.875,1372.5,2050.75,1573.5,37.02,43.35
9.7,2001,779.25,1446.625,1757.375,1817.875,2471.375,245.625,1372.5,2050.5,1573.25,36.99,43.33
9.8,2001,779.25,1446.5,1757.375,1817.75,2471.25,245.625,1372.5,2050.375,1573.125,36.99,43.29
9.9,2001,779.25,1446.5,1757.125,1817.5,2471.25,245.625,1372.5,2050.125,1573,37,43.3
10.0,2001,779.25,1446.5,1757,1817.5,2471,245.75,1372.5,2049.875,1572.875,37,43.29
10.1,2001,779.25,1446.25,1756.75,1817.25,2470.875,245.75,1372.375,2049.75,1572.875,36.99,43.29
10.2,2001,779.25,1446,1756.5,1817.125,2470.75,245.875,1372.25,2049.75,1572.875,37.02,43.26
10.3,2001,779.25,1445.875,1756.25,1817,2470.625,245.75,1372.25,2049.625,1572.875,36.99,43.26
10.4,2001,779.375,1445.625,1756.125,1816.75,2470.5,245.75,1372.125,2049.625,1573,37.02,43.27
10.5,2001,779.375,1445.375,1755.875,1816.625,2470.375,246,1372,2049.625,1573,37.03,43.29
10.6,2001,779.5,1445.25,1755.625,1816.5,2470.25,245.875,1371.875,2049.5,1573.375,36.97,43.25
10.7,2001,779.625,1445.125,1755.375,1816.375,2470.25,246,1371.875,2049.5,1574.375,37,43.17
10.8,2001,779.625,1444.875,1755.25,1816.375,2470.125,245.875,1371.75,2049.5,1576.625,36.99,43.2
10.9,2001.125,779.75,1444.875,1755.125,1816.875,2470.125,245.875,1371.75,2049.5,1581.5,36.99,43.15
11.0,2001.375,779.875,1444.75,1755,1818.375,2470.25,246,1371.875,2049.5,1589.875,36.99,43.2
11.1,2001.75,779.875,1444.75,1755.25,1820.875,2470.75,246.125,1372.25,2049.625,1603.375,36.99,43.17
11.2,2002.375,780,1444.625,1755.75,1824.625,2471.75,246.25,1373.25,2049.875,1623,37.02,43.16
11.3,2003.5,780.125,1444.75,1757.125,1829.75,2474.125,246.375,1375.5,2050.625,1649.5,37,43.07
11.4,2005.125,780.125,1444.75,1759.5,1836.5,2478.125,246.625,1380.25,2052.625,1685.375,37.02,43.05
11.5,2007.375,780.25,1444.625,1764,1845.5,2484,246.75,1388.875,2056.875,1730.75,37,43.07
11.6,2010.5,780.375,1444.75,1771.125,1856.5,2491.75,247,1402.875,2064.5,1784.875,36.97,43.09
11.7,2014.5,780.5,1444.75,1781.875,1870,2501.625,247.375,1424.125,2076.625,1848.75,37,43.05
11.8,2019.375,780.75,1444.875,1797.375,1885.625,2513.625,247.625,1454.5,2094,1921.5,36.99,43.03
11.9,2025.125,780.875,1444.875,1818.125,1903.375,2527.25,248,1495,2117,2001.375,36.99,43.02
12.0,2032,781.375,1444.875,1845.375,1924,2542.75,248.25,1547.375,2146.625,2090.625,37,42.99
12.1,2039.875,781.75,1445,1878.75,1947.75,2559.75,248.875,1612.125,2183.25,2188.625,36.99,43.05
12.2,2048.75,782.25,1444.875,1917.875,1973.875,2577.75,249.25,1688.875,2225.75,2293,36.99,43.02
12.3,2058.625,782.75,1445,1963.625,2002.625,2597,249.625,1779.5,2274.625,2402.875,36.96,43
12.4,2069.625,783.5,1445.125,2014.875,2033.25,2617.25,249.875,1883,2328.5,2514.5,36.97,42.99
12.5,2081.5,784.25,1445.125,2070.625,2065.375,2638.5,250.375,1997.375,2385.875,2623.875,36.99,43.03
12.6,2094.5,784.875,1445.125,2131.375,2099.5,2660.75,250.875,2123.375,2446.375,2731.125,36.97,43
12.7,2108.625,785.75,1445.25,2195.75,2134.875,2683.625,251.125,2257.125,2508.875,2833,36.97,42.97
12.8,2123.5,786.625,1445.25,2262,2171.25,2706.5,251.75,2394.125,2571.75,2926.375,36.97,43.02
12.9,2139.625,787.5,1445.375,2330.75,2209.25,2730.25,252.125,2533.875,2635.75,3012.875,36.99,43.05
13.0,2156.625,788.5,1445.375,2400.375,2248.25,2754.125,252.375,2671.375,2699.5,3091.75,36.99,43.08
13.1,2174.375,789.5,1445.5,2468.875,2287.875,2778,253,2802.25,2761.75,3162.75,36.97,43.08
13.2,2193.125,790.5,1445.625,2537.25,2328.375,2802.25,253.375,2926.75,2823.375,3227.875,36.97,43.11
13.3,2212.625,791.625,1445.625,2603.125,2368.5,2826,253.875,3040.75,2882.375,3286,36.99,43.11
13.4,2233,792.75,1445.625,2667.125,2408.75,2850,254.25,3145.125,2939.875,3339.125,36.99,43.18
13.5,2254.25,794,1445.75,2728.5,2448.5,2873.625,254.75,3238.5,2995,3387.625,36.97,43.12
13.6,2275.875,795.125,1445.75,2786.125,2487.125,2896.875,255.25,3320.125,3047,3432.125,36.99,43.17
13.7,2298.625,796.375,1445.875,2840.875,2525.125,2919.875,255.5,3392.625,3097.125,3473.375,37,43.23
13.8,2321.875,797.75,1446,2892.125,2562.25,2942.375,256,3455.875,3144.75,3510.75,37,43.26
