time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,2005.875,782.875,1450.125,1720.5,1823.625,2479.875,249.5,1308.75,2003.625,1573.375,37.1,43.79
0.1,2005.875,782.75,1450.125,1720.625,1823.875,2479.875,249.625,1308.875,2003.75,1573.5,37.1,43.8
0.2,2005.875,782.75,1450.125,1720.75,1824,2480,249.5,1309,2003.875,1573.625,37.1,43.83
0.3,2005.875,782.75,1450.125,1720.875,1824.125,2480.125,249.625,1309.125,2003.875,1573.75,37.1,43.84
0.4,2005.875,782.75,1450.25,1721.125,1824.25,2480.375,249.75,1309.25,2004,1573.875,37.12,43.86
0.5,2006,782.75,1450.125,1721.375,1824.375,2480.5,249.625,1309.25,2004,1574,37.1,43.87
0.6,2006,782.75,1450.125,1721.375,1824.625,2480.625,249.625,1309.375,2004.125,1574.25,37.12,43.92
0.7,2006,782.75,1450.125,1721.625,1824.75,2480.625,249.625,1309.5,2004.25,1574.375,37.12,43.85
0.8,2006,782.75,1450.125,1721.75,1824.75,2480.75,249.5,1309.625,2004.375,1574.5,37.1,43.89
0.9,2006,782.75,1450.125,1721.875,1824.875,2480.875,249.625,1309.75,2004.5,1574.75,37.09,43.93
1.0,2006,782.625,1450.125,1722.125,1825.125,2480.875,249.625,1309.75,2004.5,1574.75,37.13,43.94
1.1,2006.125,782.625,1450.125,1722.25,1825.25,2481,249.625,1309.875,2004.625,1575,37.13,43.95
1.2,2006.125,782.625,1450.125,1722.375,1825.375,2481.125,249.625,1310,2004.75,1575.125,37.12,43.91
1.3,2006.125,782.625,1450.125,1722.5,1825.5,2481.25,249.5,1310.125,2004.75,1575.25,37.12,43.98
1.4,2006.125,782.625,1450.125,1722.75,1825.625,2481.25,249.625,1310.25,2004.875,1575.375,37.12,43.98
1.5,2006.125,782.625,1450.125,1722.875,1825.75,2481.25,249.625,1310.375,2005,1575.625,37.13,44.03
1.6,2006.125,782.5,1450.125,1723.125,1825.875,2481.375,249.625,1310.5,2005,1575.75,37.1,43.98
1.7,2006.125,782.5,1450.125,1723.25,1825.875,2481.375,249.75,1310.625,2005.125,1575.875,37.1,44.02
1.8,2006.125,782.5,1450.125,1723.375,1826,2481.5,249.625,1310.875,2005.25,1576,37.13,44.05
1.9,2006.125,782.375,1450.125,1723.625,1826.125,2481.5,249.625,1310.875,2005.375,1576.125,37.12,44.04
2.0,2006.25,782.5,1450.125,1723.75,1826.25,2481.625,249.5,1311,2005.5,1576.375,37.12,44.03
2.1,2006.25,782.5,1450.125,1724,1826.25,2481.625,249.5,1311.25,2005.625,1576.5,37.13,44.07
2.2,2006.25,782.5,1450.125,1724.125,1826.375,2481.625,249.5,1311.375,2005.625,1576.75,37.13,44.03
2.3,2006.25,782.5,1450.125,1724.25,1826.5,2481.625,249.5,1311.5,2005.75,1576.875,37.12,44.04
2.4,2006.25,782.5,1450.125,1724.5,1826.625,2481.625,249.375,1311.625,2005.875,1577,37.1,44.07
2.5,2006.375,782.375,1450.125,1724.625,1826.625,2481.75,249.625,1311.75,2005.875,1577.125,37.1,44.1
2.6,2006.375,782.5,1450.125,1724.75,1826.625,2481.625,249.625,1312,2006,1577.25,37.14,44.07
2.7,2006.375,782.375,1450.125,1725,1826.75,2481.625,249.75,1312.125,2006.125,1577.375,37.09,44.11
2.8,2006.375,782.5,1450.125,1725.25,1826.75,2481.625,249.75,1312.25,2006.125,1577.375,37.12,44.11
2.9,2006.375,782.5,1450.125,1725.375,1826.875,2481.625,249.5,1312.375,2006.25,1577.625,37.13,44.07
3.0,2006.5,782.375,1450.25,1725.5,1826.75,2481.625,249.5,1312.625,2006.375,1577.75,37.09,44.11
3.1,2006.375,782.375,1450.125,1725.75,1826.875,2481.5,249.625,1312.75,2006.375,1577.875,37.13,44.16
3.2,2006.5,782.375,1450.25,1725.875,1826.875,2481.5,249.5,1312.875,2006.5,1578,37.14,44.2
3.3,2006.5,782.375,1450.25,1726.125,1826.875,2481.375,249.75,1313,2006.625,1578.125,37.14,44.1
3.4,2006.5,782.375,1450.25,1726.25,1827,2481.375,249.75,1313.125,2006.625,1578.25,37.12,44.16
3.5,2006.5,782.5,1450.25,1726.5,1826.875,2481.25,249.625,1313.25,2006.75,1578.375,37.14,44.12
3.6,2006.5,782.375,1450.25,1726.625,1826.875,2481.125,249.625,1313.375,2006.75,1578.5,37.13,44.16
3.7,2006.5,782.5,1450.25,1726.75,1826.875,2481,249.5,1313.625,2006.875,1578.625,37.12,44.08
3.8,2006.5,782.5,1450.25,1726.875,1826.875,2481,249.625,1313.625,2006.875,1578.75,37.12,44.13
3.9,2006.5,782.5,1450.25,1727,1826.875,2480.875,249.5,1313.875,2006.875,1578.75,37.12,44.13
4.0,2006.625,782.5,1450.25,1727.25,1826.875,2480.875,249.625,1314,2007,1578.875,37.13,44.11
4.1,2006.5,782.5,1450.25,1727.375,1826.875,2480.75,249.75,1314.125,2007,1578.875,37.12,44.14
4.2,2006.5,782.5,1450.25,1727.5,1826.75,2480.625,249.625,1314.125,2007,1579,37.14,44.13
4.3,2006.625,782.5,1450.25,1727.625,1826.75,2480.5,249.625,1314.375,2007.125,1579,37.13,44.16
4.4,2006.625,782.5,1450.25,1727.75,1826.75,2480.375,249.75,1314.375,2007.125,1579.125,37.14,44.16
4.5,2006.625,782.5,1450.25,1728,1826.625,2480.25,249.75,1314.5,2007.125,1579.125,37.13,44.14
4.6,2006.625,782.5,1450.25,1728.125,1826.625,2480.125,249.625,1314.625,2007.125,1579.25,37.13,44.16
4.7,2006.625,782.5,1450.25,1728.25,1826.625,2480,249.625,1314.75,2007.125,1579.25,37.13,44.13
4.8,2006.625,782.625,1450.25,1728.5,1826.5,2479.875,249.5,1314.875,2007.125,1579.375,37.12,44.08
4.9,2006.625,782.625,1450.375,1728.5,1826.5,2479.75,249.5,1314.875,2007.125,1579.375,37.14,44.1
5.0,2006.625,782.625,1450.25,1728.625,1826.375,2479.75,249.625,1315,2007.25,1579.375,37.09,44.06
5.1,2006.625,782.75,1450.25,1728.875,1826.375,2479.5,249.625,1315.125,2007.25,1579.5,37.1,44.05
5.2,2006.75,782.75,1450.25,1729,1826.375,2479.375,249.5,1315.125,2007.25,1579.5,37.14,44.1
5.3,2006.75,782.75,1450.375,1729.125,1826.25,2479.25,249.5,1315.25,2007.25,1579.625,37.12,44.11
5.4,2006.75,782.75,1450.375,1729.25,1826.125,2479.125,249.5,1315.375,2007.25,1579.625,37.12,44.14
5.5,2006.75,782.75,1450.375,1729.375,1826.125,2479,249.5,1315.5,2007.375,1579.625,37.12,44.08
5.6,2006.625,782.75,1450.375,1729.375,1826,2478.875,249.375,1315.5,2007.375,1579.75,37.1,44.08
5.7,2006.75,782.75,1450.375,1729.625,1825.875,2478.75,249.5,1315.625,2007.375,1579.75,37.13,44.05
5.8,2006.75,782.875,1450.375,1729.625,1825.875,2478.625,249.375,1315.625,2007.375,1579.875,37.12,44.07
5.9,2006.75,783,1450.375,1729.75,1825.875,2478.5,249.25,1315.75,2007.375,1579.875,37.09,44.08
6.0,2006.75,782.875,1450.25,1729.875,1825.625,2478.375,249.25,1315.75,2007.375,1579.875,37.12,44.05
6.1,2006.75,782.875,1450.375,1730,1825.625,2478.25,249.5,1315.875,2007.375,1579.875,37.12,44.03
6.2,2006.75,782.875,1450.375,1730,1825.5,2478.125,249.25,1315.875,2007.5,1579.875,37.12,44.04
6.3,2006.75,782.875,1450.375,1730.125,1825.375,2478,249.375,1316,2007.375,1579.875,37.12,43.99
