time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,1983.5,791.125,1449,1696.375,1804.75,2470,246.625,1310.125,2063.5,1571.5,37.53,39.59
0.1,1983.5,791.125,1449,1696.5,1804.75,2470.125,246.75,1310.25,2063.625,1571.625,37.54,39.62
0.2,1983.5,791.125,1449,1696.625,1804.875,2470.125,246.75,1310.375,2063.625,1571.75,37.51,39.57
0.3,1983.5,791.125,1449.125,1696.75,1805,2470.125,246.625,1310.5,2063.625,1571.875,37.53,39.6
0.4,1983.5,791.125,1449,1696.875,1805,2470.125,246.625,1310.625,2063.75,1572,37.51,39.57
0.5,1983.5,791.125,1449.125,1697,1805,2470.125,246.625,1310.75,2063.875,1572.125,37.51,39.6
0.6,1983.5,791.125,1449,1697.25,1805,2470.25,246.75,1310.875,2063.875,1572.25,37.54,39.66
0.7,1983.625,791.125,1449.125,1697.375,1805,2470.25,246.75,1311.125,2064,1572.375,37.53,39.63
0.8,1983.5,791.125,1449.125,1697.5,1805.125,2470.25,246.625,1311.125,2064.125,1572.5,37.54,39.65
0.9,1983.5,791.125,1449.125,1697.625,1805.125,2470.25,246.625,1311.25,2064.125,1572.625,37.51,39.66
1.0,1983.5,791.125,1449.125,1697.75,1805.125,2470.25,246.75,1311.375,2064.125,1572.75,37.51,39.63
1.1,1983.625,791,1449.125,1697.875,1805.125,2470.125,246.625,1311.5,2064.25,1572.875,37.53,39.6
1.2,1983.625,791.125,1449.125,1698,1805.125,2470.125,246.625,1311.625,2064.25,1572.875,37.51,39.61
1.3,1983.625,791.125,1449.125,1698.125,1805.125,2470.25,246.625,1311.75,2064.25,1573,37.53,39.63
1.4,1983.5,791.125,1449.125,1698.25,1805.125,2470.125,246.625,1311.75,2064.25,1573.125,37.53,39.65
1.5,1983.625,791,1449.125,1698.375,1805.125,2470.125,246.75,1311.875,2064.375,1573.25,37.56,39.58
1.6,1983.625,791.125,1449.125,1698.5,1805.125,2470,246.75,1312,2064.375,1573.25,37.57,39.62
1.7,1983.625,791.125,1449.125,1698.625,1805,2470,246.875,1312.125,2064.5,1573.375,37.57,39.65
1.8,1983.625,791,1449.125,1698.75,1805,2470,246.75,1312.25,2064.5,1573.375,37.57,39.62
1.9,1983.625,791.125,1449.125,1698.875,1805.125,2469.875,246.75,1312.375,2064.5,1573.5,37.56,39.65
2.0,1983.625,791,1449.125,1698.875,1805,2469.875,246.75,1312.375,2064.5,1573.5,37.54,39.62
2.1,1983.625,791.125,1449.125,1699,1805,2469.875,246.875,1312.5,2064.625,1573.625,37.56,39.59
2.2,1983.75,791.125,1449.125,1699.125,1805,2469.75,246.75,1312.625,2064.625,1573.75,37.56,39.65
2.3,1983.75,791.125,1449.125,1699.25,1805,2469.625,246.625,1312.625,2064.625,1573.75,37.54,39.63
2.4,1983.75,791.125,1449.125,1699.375,1805,2469.5,246.75,1312.75,2064.625,1573.75,37.57,39.68
