time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,1941,774,1420.875,1634.25,1779.5,2446.5,234.5,1296.375,1986.75,1530.125,37.41,37.86
0.1,1941.125,774.125,1420.875,1634.625,1779.5,2446.5,234.5,1296.75,1987,1530.375,37.41,37.87
0.2,1941.25,774.125,1420.875,1635,1779.5,2446.5,234.375,1297.125,1987.25,1530.75,37.43,37.86
0.3,1941.25,774.125,1420.875,1635.375,1779.625,2446.375,234.5,1297.375,1987.5,1531.125,37.41,37.86
0.4,1941.25,774.125,1420.875,1635.75,1779.5,2446.375,234.5,1297.75,1987.625,1531.25,37.43,37.9
0.5,1941.25,774.125,1420.875,1636.125,1779.5,2446.375,234.375,1298,1987.875,1531.625,37.43,37.86
0.6,1941.375,774.125,1420.875,1636.375,1779.5,2446.375,234.625,1298.375,1988,1531.875,37.43,37.83
0.7,1941.375,774.125,1420.875,1636.75,1779.5,2446.25,234.5,1298.625,1988.125,1532.125,37.43,37.86
0.8,1941.5,774.125,1420.875,1637.125,1779.625,2446.25,234.375,1299,1988.375,1532.25,37.41,37.83
0.9,1941.5,774.25,1420.875,1637.375,1779.5,2446.125,234.375,1299.25,1988.5,1532.5,37.41,37.87
1.0,1941.5,774.125,1420.875,1637.75,1779.5,2446.125,234.375,1299.5,1988.625,1532.75,37.44,37.83
1.1,1941.625,774.25,1420.875,1638,1779.5,2446.125,234.5,1299.875,1988.75,1532.875,37.43,37.85
1.2,1941.625,774.25,1420.875,1638.375,1779.5,2446.125,234.375,1300.125,1988.875,1533.125,37.44,37.82
1.3,1941.625,774.125,1420.875,1638.625,1779.375,2446,234.375,1300.375,1989.125,1533.375,37.43,37.83
1.4,1941.75,774.125,1420.875,1639,1779.375,2446,234.375,1300.625,1989.125,1533.5,37.43,37.81
1.5,1941.75,774.25,1420.875,1639.25,1779.375,2446,234.375,1300.875,1989.375,1533.75,37.44,37.85
1.6,1941.875,774.25,1420.875,1639.5,1779.375,2446,234.5,1301.125,1989.5,1533.875,37.43,37.79
1.7,1941.875,774.25,1420.875,1639.75,1779.25,2445.875,234.375,1301.25,1989.5,1534,37.43,37.79
1.8,1941.875,774.25,1420.875,1640,1779.25,2445.875,234.5,1301.5,1989.625,1534.125,37.44,37.82
1.9,1942,774.125,1420.875,1640.25,1779.125,2445.75,234.25,1301.75,1989.75,1534.25,37.43,37.77
2.0,1942,774.125,1420.875,1640.5,1779.125,2445.75,234.5,1302,1989.75,1534.375,37.44,37.79
2.1,1942,774.25,1420.875,1640.875,1779.125,2445.75,234.375,1302.125,1989.875,1534.5,37.43,37.76
2.2,1942.125,774.25,1420.875,1641,1779.125,2445.625,234.25,1302.375,1990,1534.625,37.44,37.82
2.3,1942.125,774.25,1420.875,1641.25,1779,2445.625,234.25,1302.5,1990,1534.75,37.43,37.85
2.4,1942.125,774.25,1420.875,1641.5,1779,2445.5,234.125,1302.75,1990.125,1534.875,37.44,37.8
2.5,1942.25,774.25,1420.875,1641.625,1778.875,2445.5,234.25,1302.875,1990.25,1534.875,37.47,37.83
2.6,1942.25,774.375,1420.875,1641.875,1778.875,2445.5,234.25,1303,1990.25,1535,37.44,37.76
2.7,1942.375,774.375,1420.875,1642.125,1778.875,2445.5,234.25,1303.125,1990.25,1535.125,37.44,37.77
2.8,1942.375,774.375,1420.875,1642.375,1778.875,2445.375,234.25,1303.375,1990.375,1535.125,37.41,37.79
2.9,1942.5,774.375,1420.875,1642.5,1778.75,2445.375,234.25,1303.5,1990.375,1535.125,37.47,37.75
3.0,1942.5,774.375,1420.875,1642.75,1778.75,2445.375,234.25,1303.625,1990.375,1535.25,37.45,37.76
3.1,1942.5,774.375,1420.875,1643,1778.75,2445.25,234.375,1303.75,1990.5,1535.25,37.44,37.76
3.2,1942.625,774.375,1420.875,1643.125,1778.625,2445.25,234.375,1303.875,1990.5,1535.375,37.44,37.77
3.3,1942.625,774.375,1420.875,1643.25,1778.625,2445.125,234.25,1304,1990.5,1535.375,37.43,37.76
3.4,1942.625,774.375,1420.875,1643.375,1778.625,2445.125,234.375,1304.125,1990.625,1535.375,37.47,37.72
3.5,1942.625,774.375,1420.875,1643.625,1778.5,2445.125,234.25,1304.25,1990.625,1535.375,37.43,37.76
3.6,1942.75,774.375,1421,1643.75,1778.5,2445,234.125,1304.375,1990.625,1535.5,37.45,37.76
3.7,1942.75,774.375,1420.875,1643.875,1778.5,2445,234.125,1304.375,1990.625,1535.5,37.44,37.77
3.8,1942.75,774.375,1420.875,1644.125,1778.375,2445,234.375,1304.5,1990.625,1535.5,37.45,37.76
3.9,1942.875,774.375,1421,1644.25,1778.375,2445,234.25,1304.625,1990.625,1535.5,37.47,37.66
4.0,1942.875,774.5,1421,1644.375,1778.25,2444.875,234.25,1304.75,1990.625,1535.5,37.45,37.71
4.1,1942.875,774.5,1421,1644.5,1778.25,2445,234.25,1304.875,1990.75,1535.5,37.45,37.73
4.2,1942.875,774.5,1421,1644.625,1778.25,2444.875,234.25,1305,1990.75,1535.5,37.45,37.7
4.3,1943,774.5,1420.875,1644.75,1778.25,2444.875,234.25,1305,1990.625,1535.5,37.45,37.71
4.4,1943,774.5,1421,1644.875,1778.125,2444.875,234.25,1305.125,1990.625,1535.5,37.47,37.75
4.5,1943,774.5,1421,1645,1778,2444.75,234.25,1305.125,1990.75,1535.5,37.45,37.71
4.6,1943,774.5,1421,1645.125,1778,2444.75,234.25,1305.25,1990.75,1535.5,37.44,37.74
4.7,1943.125,774.5,1420.875,1645.25,1778,2444.75,234.25,1305.375,1990.75,1535.5,37.44,37.69
4.8,1943,774.625,1421,1645.375,1778,2444.75,234.25,1305.375,1990.75,1535.375,37.45,37.7
4.9,1943.125,774.5,1421,1645.5,1777.875,2444.625,234.25,1305.5,1990.75,1535.375,37.47,37.66
5.0,1943.125,774.5,1421,1645.625,1777.875,2444.625,234.25,1305.5,1990.75,1535.375,37.45,37.67
5.1,1943.125,774.5,1421,1645.625,1777.75,2444.625,234.375,1305.625,1990.75,1535.375,37.45,37.67
5.2,1943.125,774.625,1421,1645.875,1777.75,2444.625,234.375,1305.625,1990.75,1535.375,37.48,37.67
5.3,1943.25,774.5,1421,1645.875,1777.625,2444.625,234.25,1305.625,1990.75,1535.375,37.44,37.67
5.4,1943.25,774.5,1421,1645.875,1777.625,2444.625,234.375,1305.75,1990.625,1535.375,37.47,37.7
5.5,1943.25,774.5,1421,1646,1777.625,2444.625,234.375,1305.875,1990.75,1535.375,37.45,37.67
5.6,1943.25,774.5,1421,1646.125,1777.625,2444.625,234.375,1305.875,1990.75,1535.25,37.45,37.7
5.7,1943.375,774.625,1421,1646.125,1777.5,2444.625,234.25,1305.875,1990.75,1535.25,37.44,37.69
5.8,1943.375,774.625,1421,1646.25,1777.5,2444.625,234.375,1305.875,1990.75,1535.25,37.45,37.69
5.9,1943.375,774.5,1421,1646.25,1777.5,2444.5,234.125,1306,1990.75,1535.125,37.45,37.66
6.0,1943.375,774.5,1421,1646.375,1777.375,2444.625,234.25,1306,1990.75,1535.125,37.45,37.7
6.1,1943.375,774.625,1421,1646.375,1777.5,2444.625,234.25,1306,1990.75,1535.125,37.47,37.67
6.2,1943.5,774.625,1421,1646.5,1777.375,2444.625,234.375,1306,1990.75,1535.125,37.47,37.67
6.3,1943.5,774.625,1421,1646.5,1777.375,2444.625,234.375,1306.125,1990.75,1535.125,37.45,37.63
6.4,1943.5,774.625,1421,1646.5,1777.375,2444.625,234.375,1306.125,1990.75,1535,37.45,37.66
6.5,1943.5,774.625,1421.125,1646.625,1777.25,2444.625,234.375,1306.125,1990.75,1535,37.45,37.67
6.6,1943.625,774.625,1421,1646.625,1777.25,2444.625,234.375,1306.125,1990.625,1535,37.48,37.69
6.7,1943.625,774.75,1421,1646.625,1777.25,2444.625,234.375,1306.125,1990.625,1534.875,37.47,37.67
6.8,1943.625,774.75,1421,1646.75,1777.125,2444.625,234.25,1306.125,1990.75,1534.875,37.45,37.64
6.9,1943.75,774.625,1421,1646.75,1777.25,2444.75,234.25,1306.125,1990.75,1534.875,37.45,37.64
7.0,1943.75,774.625,1421,1646.75,1777.125,2444.625,234.25,1306.125,1990.75,1534.75,37.44,37.63
7.1,1943.75,774.625,1421,1646.75,1777.125,2444.625,234.375,1306.125,1990.75,1534.75,37.45,37.63
7.2,1943.75,774.625,1421,1646.75,1777,2444.625,234.25,1306.125,1990.625,1534.75,37.44,37.63
7.3,1943.75,774.625,1421,1646.75,1777,2444.625,234.25,1306.125,1990.75,1534.625,37.47,37.66
7.4,1943.75,774.625,1421.125,1646.75,1777.125,2444.625,234.125,1306.125,1990.625,1534.75,37.44,37.65
7.5,1943.75,774.625,1421,1646.75,1777,2444.625,234.375,1306.125,1990.625,1534.625,37.44,37.6
7.6,1943.75,774.625,1421,1646.75,1777,2444.625,234.375,1306.125,1990.625,1534.5,37.43,37.63
7.7,1943.75,774.625,1421,1646.75,1777,2444.625,234.5,1306.125,1990.625,1534.5,37.45,37.61
7.8,1943.875,774.625,1421,1646.875,1777,2444.625,234.5,1306.125,1990.625,1534.5,37.48,37.65
7.9,1943.875,774.625,1421.125,1646.75,1776.875,2444.625,234.375,1306.125,1990.5,1534.375,37.44,37.64
8.0,1943.875,774.625,1421,1646.875,1776.875,2444.625,234.375,1306,1990.5,1534.375,37.45,37.64
8.1,1943.875,774.625,1421,1646.75,1776.875,2444.625,234.375,1306,1990.5,1534.25,37.45,37.6
8.2,1943.875,774.625,1421,1646.75,1776.875,2444.625,234.25,1306,1990.5,1534.125,37.44,37.64
8.3,1943.875,774.625,1421.125,1646.75,1776.875,2444.625,234.25,1306,1990.5,1534.125,37.45,37.61
8.4,1943.875,774.625,1421.125,1646.75,1776.75,2444.625,234.25,1306,1990.375,1534.125,37.48,37.6
8.5,1943.875,774.5,1421.125,1646.75,1776.75,2444.625,234.375,1305.875,1990.375,1534,37.47,37.63
8.6,1943.875,774.625,1421,1646.75,1776.75,2444.5,234.375,1305.875,1990.375,1533.875,37.47,37.61
8.7,1943.875,774.625,1421.125,1646.75,1776.75,2444.5,234.375,1305.875,1990.375,1533.875,37.45,37.63
8.8,1943.875,774.625,1421,1646.75,1776.625,2444.625,234.25,1305.875,1990.25,1533.75,37.44,37.61
8.9,1943.875,774.625,1421,1646.625,1776.75,2444.5,234.25,1305.875,1990.25,1533.75,37.45,37.64
9.0,1944,774.625,1421.125,1646.625,1776.625,2444.5,234.25,1305.875,1990.25,1533.625,37.45,37.61
9.1,1944,774.625,1421,1646.625,1776.625,2444.5,234.375,1305.75,1990.25,1533.625,37.47,37.61
9.2,1944,774.625,1421.125,1646.625,1776.5,2444.5,234.125,1305.75,1990.25,1533.625,37.48,37.63
