time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,1986.75,781.875,1459.625,1699,1811.625,2475.125,250.75,1332,2010.75,1551.5,37.56,40.01
0.1,1986.75,782,1459.75,1699.375,1811.75,2475.125,250.875,1332.5,2011.125,1551.875,37.57,39.99
0.2,1987,781.875,1459.75,1699.75,1811.875,2475.25,250.875,1332.875,2011.25,1552.25,37.58,39.95
0.3,1987,782,1459.75,1700.25,1812,2475.375,250.875,1333.375,2011.625,1552.625,37.57,39.98
0.4,1987.125,782,1459.75,1700.625,1812.125,2475.375,251,1333.625,2011.875,1553,37.56,39.99
0.5,1987.125,782,1459.75,1701,1812.25,2475.5,250.875,1334.125,2012.125,1553.25,37.57,40.02
0.6,1987.25,782,1459.75,1701.375,1812.25,2475.625,250.875,1334.5,2012.375,1553.75,37.6,40.04
0.7,1987.375,782,1459.75,1701.875,1812.375,2475.625,250.875,1334.875,2012.625,1554,37.58,40.01
0.8,1987.375,781.875,1459.75,1702.25,1812.375,2475.75,250.75,1335.25,2012.875,1554.375,37.6,40.02
0.9,1987.5,781.875,1459.75,1702.5,1812.625,2475.75,250.875,1335.625,2013.125,1554.75,37.57,39.99
1.0,1987.625,782,1459.75,1703,1812.625,2475.875,250.875,1336.125,2013.375,1555,37.58,40.08
1.1,1987.625,781.875,1459.75,1703.375,1812.625,2475.875,251,1336.5,2013.5,1555.375,37.6,40.05
1.2,1987.75,782,1459.75,1703.75,1812.75,2475.875,250.875,1336.75,2013.75,1555.625,37.6,40.07
1.3,1987.875,781.875,1459.75,1704.125,1812.875,2476,251,1337.25,2014,1556,37.57,40.01
1.4,1988,781.875,1459.75,1704.5,1812.875,2476,251.25,1337.5,2014.125,1556.25,37.58,40.01
1.5,1988.125,781.875,1459.75,1704.875,1813,2476,251,1337.875,2014.375,1556.5,37.6,40.02
1.6,1988.125,781.875,1459.875,1705.125,1813,2476.125,250.875,1338.25,2014.5,1556.75,37.58,40.04
1.7,1988.125,782,1459.875,1705.5,1813,2476.125,251,1338.625,2014.75,1557.125,37.58,40.05
1.8,1988.25,781.875,1459.75,1705.875,1813,2476.125,251.125,1338.875,2015,1557.25,37.58,40.07
1.9,1988.375,781.875,1459.875,1706.25,1813.125,2476.125,251.125,1339.25,2015.125,1557.625,37.58,40.04
2.0,1988.375,782,1459.875,1706.625,1813.125,2476.125,251.125,1339.625,2015.25,1557.875,37.6,40.02
2.1,1988.5,782,1459.875,1706.875,1813.125,2476.125,251.125,1339.875,2015.5,1558,37.6,40.08
2.2,1988.625,781.875,1459.875,1707.25,1813.125,2476.125,251.125,1340.25,2015.625,1558.25,37.6,40.07
2.3,1988.625,781.875,1459.875,1707.5,1813.125,2476.125,251.125,1340.5,2015.75,1558.5,37.56,40.04
2.4,1988.625,782,1460,1707.875,1813.125,2476.125,251.25,1340.875,2015.875,1558.75,37.6,40.1
2.5,1988.75,782,1459.875,1708.25,1813.125,2476.125,251,1341,2016.125,1558.875,37.58,40.07
2.6,1988.875,782,1460,1708.5,1813.125,2476.125,251,1341.375,2016.25,1559.125,37.6,40.08
2.7,1988.875,782,1460,1708.75,1813.125,2476.125,251.25,1341.625,2016.375,1559.25,37.6,40.08
2.8,1988.875,782,1460,1709,1813.125,2476.125,251.125,1341.875,2016.5,1559.5,37.6,40.1
2.9,1989,781.875,1460,1709.375,1813.125,2476.125,251.125,1342.125,2016.625,1559.625,37.6,40.08
3.0,1989.125,782,1460,1709.625,1813.25,2476,251.125,1342.5,2016.75,1559.75,37.6,40.11
3.1,1989.25,782,1460,1709.875,1813.125,2476,250.875,1342.75,2016.875,1559.875,37.61,40.08
3.2,1989.25,782,1460,1710.125,1813.125,2476,251,1342.875,2017,1560.125,37.58,40.1
3.3,1989.375,782,1460,1710.5,1813.125,2476,251.25,1343.25,2017.125,1560.25,37.6,40.08
3.4,1989.5,782,1460,1710.625,1813.125,2475.875,250.875,1343.375,2017.125,1560.375,37.61,40.07
3.5,1989.5,782.125,1460,1711,1813,2475.875,251,1343.625,2017.25,1560.5,37.58,40.07
3.6,1989.5,782.125,1460,1711.125,1813.125,2475.875,251.125,1343.875,2017.5,1560.625,37.61,40.04
3.7,1989.625,782,1460,1711.375,1813,2475.875,250.875,1344,2017.5,1560.75,37.58,40.08
3.8,1989.75,782,1460,1711.625,1813,2475.875,251,1344.25,2017.625,1560.875,37.6,40.08
3.9,1989.75,782,1460,1711.875,1813,2475.75,250.875,1344.5,2017.75,1561,37.58,40.04
4.0,1989.875,782,1460.125,1712.125,1813,2475.75,251.125,1344.75,2017.875,1561,37.6,40.07
4.1,1989.875,782.125,1460.125,1712.375,1813,2475.75,251.125,1344.875,2017.875,1561.125,37.6,40.08
4.2,1990,782,1460.125,1712.625,1813,2475.75,251.125,1345.125,2018,1561.25,37.6,40.04
4.3,1990,782,1460.125,1712.75,1812.875,2475.625,251.25,1345.25,2018.125,1561.375,37.6,40.05
4.4,1990.125,782.125,1460.125,1713,1812.875,2475.625,250.875,1345.375,2018.125,1561.375,37.58,40.07
4.5,1990.25,782.125,1460.125,1713.25,1812.875,2475.5,251,1345.625,2018.25,1561.5,37.6,40.05
4.6,1990.25,782.25,1460.25,1713.375,1812.875,2475.5,251.125,1345.75,2018.375,1561.5,37.61,40.03
4.7,1990.375,782.125,1460.25,1713.5,1812.75,2475.5,251.125,1345.875,2018.375,1561.625,37.58,40.08
4.8,1990.5,782.125,1460.25,1713.75,1812.75,2475.5,251.25,1346,2018.375,1561.625,37.61,40.04
4.9,1990.5,782.25,1460.25,1713.875,1812.75,2475.375,251,1346.125,2018.375,1561.625,37.6,40.08
5.0,1990.5,782.25,1460.25,1714,1812.625,2475.375,251.125,1346.375,2018.5,1561.75,37.61,40.04
5.1,1990.625,782.25,1460.25,1714.25,1812.625,2475.25,251.125,1346.5,2018.625,1561.75,37.6,40.08
5.2,1990.625,782.125,1460.25,1714.25,1812.625,2475.25,251,1346.625,2018.625,1561.75,37.58,40.02
5.3,1990.75,782.25,1460.25,1714.5,1812.625,2475.25,251.25,1346.75,2018.75,1561.875,37.61,40.05
5.4,1990.75,782.25,1460.25,1714.625,1812.5,2475.25,251.125,1346.875,2018.75,1561.75,37.61,40.05
5.5,1990.875,782.25,1460.25,1714.75,1812.5,2475.125,251.125,1347,2018.75,1561.875,37.6,40.05
5.6,1990.875,782.25,1460.25,1714.875,1812.375,2475,251,1347.125,2018.75,1561.875,37.6,40.05
5.7,1991,782.25,1460.375,1715.125,1812.375,2475,251.125,1347.25,2018.875,1561.875,37.6,40.04
5.8,1991,782.25,1460.375,1715.125,1812.25,2475,251.25,1347.375,2018.875,1561.875,37.63,40.04
5.9,1991,782.25,1460.375,1715.25,1812.25,2474.875,251,1347.5,2018.875,1561.875,37.6,40.04
6.0,1991.125,782.375,1460.375,1715.375,1812.25,2474.875,251.125,1347.5,2018.875,1561.875,37.61,40.01
6.1,1991.125,782.375,1460.375,1715.5,1812.25,2474.75,251.25,1347.625,2018.875,1561.875,37.63,40.03
6.2,1991.25,782.375,1460.375,1715.5,1812.125,2474.625,251.375,1347.75,2018.875,1561.875,37.61,40.05
6.3,1991.25,782.375,1460.375,1715.75,1812.125,2474.625,251.125,1347.75,2019,1561.875,37.6,40.02
6.4,1991.375,782.375,1460.375,1715.75,1812,2474.625,251.125,1347.875,2019,1561.75,37.61,40.01
6.5,1991.375,782.375,1460.375,1715.75,1812,2474.5,251,1348,2019,1561.75,37.63,39.98
6.6,1991.375,782.375,1460.375,1715.875,1811.875,2474.5,251.25,1348,2019,1561.75,37.63,40.03
6.7,1991.5,782.5,1460.375,1716,1811.875,2474.375,251.125,1348.125,2019,1561.75,37.61,40.01
6.8,1991.5,782.5,1460.5,1716,1811.75,2474.375,251.125,1348.125,2019,1561.75,37.58,40.01
6.9,1991.625,782.5,1460.5,1716.125,1811.75,2474.375,251.25,1348.125,2019,1561.625,37.63,39.98
7.0,1991.625,782.5,1460.5,1716.125,1811.625,2474.375,251.375,1348.25,2019,1561.5,37.6,40
7.1,1991.625,782.5,1460.5,1716.25,1811.625,2474.25,251.125,1348.375,2019,1561.5,37.61,39.98
7.2,1991.75,782.5,1460.5,1716.25,1811.625,2474.25,251.25,1348.375,2019,1561.5,37.6,39.98
7.3,1991.75,782.5,1460.5,1716.375,1811.5,2474.125,251.125,1348.375,2018.875,1561.375,37.61,40
7.4,1991.75,782.5,1460.5,1716.375,1811.5,2474.125,251.125,1348.5,2018.875,1561.375,37.63,40
7.5,1991.75,782.625,1460.5,1716.375,1811.375,2474,251,1348.5,2018.875,1561.25,37.58,39.98
7.6,1991.875,782.625,1460.5,1716.375,1811.375,2474,251.125,1348.5,2018.875,1561.125,37.61,40
7.7,1991.875,782.625,1460.5,1716.5,1811.25,2474,251.125,1348.5,2018.875,1561.125,37.6,39.98
7.8,1992,782.625,1460.5,1716.5,1811.25,2474,251.25,1348.5,2018.875,1561,37.6,39.98
7.9,1992,782.625,1460.5,1716.5,1811.125,2473.875,251,1348.625,2018.875,1561,37.6,39.96
8.0,1992,782.625,1460.5,1716.5,1811.125,2473.875,251.125,1348.625,2018.75,1560.875,37.6,39.95
8.1,1992,782.625,1460.5,1716.5,1811,2473.875,251.25,1348.625,2018.75,1560.75,37.63,39.95
8.2,1992,782.625,1460.5,1716.5,1811,2473.75,251.375,1348.75,2018.75,1560.75,37.58,39.95
8.3,1992.125,782.625,1460.5,1716.5,1811,2473.625,251.25,1348.625,2018.75,1560.625,37.58,39.92
8.4,1992.125,782.625,1460.5,1716.5,1810.875,2473.625,251.25,1348.75,2018.75,1560.5,37.63,39.94
8.5,1992.125,782.75,1460.625,1716.5,1810.875,2473.625,251.125,1348.625,2018.625,1560.5,37.61,39.97
8.6,1992.25,782.625,1460.5,1716.5,1810.75,2473.625,251.125,1348.75,2018.625,1560.375,37.63,39.95
8.7,1992.25,782.625,1460.625,1716.5,1810.75,2473.625,251.125,1348.75,2018.625,1560.25,37.6,39.93
8.8,1992.25,782.625,1460.625,1716.375,1810.75,2473.5,251.125,1348.75,2018.5,1560.125,37.6,39.89
8.9,1992.375,782.75,1460.625,1716.375,1810.625,2473.5,251.25,1348.625,2018.5,1560,37.61,39.92
9.0,1992.375,782.625,1460.625,1716.375,1810.5,2473.375,251.25,1348.75,2018.5,1559.875,37.6,39.85
9.1,1992.375,782.75,1460.625,1716.375,1810.5,2473.375,251.25,1348.75,2018.5,1559.875,37.63,39.95
9.2,1992.375,782.75,1460.75,1716.375,1810.5,2473.375,251.125,1348.75,2018.5,1559.75,37.61,39.97
9.3,1992.375,782.75,1460.625,1716.375,1810.5,2473.375,251.375,1348.75,2018.5,1559.625,37.61,39.91
9.4,1992.5,782.75,1460.75,1716.25,1810.375,2473.25,251.25,1348.625,2018.375,1559.5,37.63,39.91
9.5,1992.5,782.875,1460.625,1716.25,1810.25,2473.25,251.125,1348.625,2018.375,1559.5,37.6,39.93
9.6,1992.5,782.75,1460.625,1716.25,1810.25,2473.125,251.125,1348.625,2018.375,1559.375,37.61,39.92
9.7,1992.625,782.75,1460.75,1716.25,1810.25,2473.125,251.125,1348.625,2018.375,1559.25,37.61,39.88
9.8,1992.625,782.75,1460.75,1716.25,1810.125,2473.125,251.125,1348.625,2018.25,1559.25,37.58,39.87
9.9,1992.625,782.875,1460.75,1716.125,1810.125,2473.125,251.125,1348.625,2018.25,1559.125,37.63,39.92
10.0,1992.625,782.75,1460.625,1716,1810,2473,251.125,1348.5,2018.5,1558.875,37.61,39.89
10.1,1992.625,782.875,1460.625,1716,1810,2472.75,251.125,1348.5,2018.375,1558.875,37.61,39.86
10.2,1992.625,782.75,1460.5,1715.875,1809.875,2472.75,251.125,1348.375,2018.375,1558.75,37.6,39.87
10.3,1992.625,782.75,1460.5,1715.75,1809.875,2472.625,251.125,1348.375,2018.375,1558.75,37.61,39.88
10.4,1992.5,782.875,1460.5,1715.75,1809.75,2472.5,251.125,1348.375,2018.375,1558.625,37.61,39.89
10.5,1992.625,782.75,1460.5,1715.625,1809.625,2472.375,251.25,1348.375,2018.375,1558.75,37.6,39.86
10.6,1992.625,782.875,1460.5,1715.5,1809.625,2472.25,251,1348.25,2018.375,1559.375,37.6,39.86
10.7,1992.625,782.75,1460.375,1715.5,1809.625,2472.25,251.125,1348.25,2018.375,1561,37.63,39.9
10.8,1992.875,782.75,1460.5,1715.5,1809.75,2472.25,251.125,1348.25,2018.375,1564.75,37.63,39.86
