time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,2025.625,798.375,1477.25,1911.5,1823.625,2479.75,248.125,1556.625,2444.375,1676.75,36.14,44.21
0.1,2025.625,798.375,1477.125,1911.75,1823.5,2479.75,248.125,1556.875,2444.5,1677,36.16,44.25
0.2,2025.75,798.375,1477.25,1911.875,1823.5,2479.75,248.25,1557.125,2444.5,1677.25,36.16,44.19
0.3,2025.75,798.375,1477.25,1912.25,1823.375,2479.75,248.25,1557.375,2444.625,1677.375,36.17,44.21
0.4,2025.875,798.375,1477.25,1912.375,1823.375,2479.625,248.125,1557.625,2444.75,1677.5,36.16,44.24
0.5,2025.875,798.375,1477.25,1912.625,1823.375,2479.625,248.125,1557.875,2444.875,1677.625,36.16,44.22
0.6,2026,798.5,1477.25,1912.75,1823.375,2479.625,248,1558.125,2444.875,1677.875,36.16,44.25
0.7,2026,798.5,1477.25,1912.875,1823.375,2479.5,248.125,1558.375,2445,1678,36.16,44.22
0.8,2026,798.375,1477.25,1913.125,1823.25,2479.5,248.25,1558.625,2445.125,1678.125,36.17,44.19
0.9,2026.125,798.5,1477.25,1913.25,1823.25,2479.5,248.125,1558.875,2445.125,1678.375,36.17,44.19
1.0,2026.125,798.5,1477.25,1913.375,1823.25,2479.375,248.125,1559.125,2445.25,1678.5,36.17,44.24
1.1,2026.25,798.375,1477.25,1913.625,1823.25,2479.375,248.125,1559.375,2445.375,1678.625,36.17,44.19
1.2,2026.375,798.375,1477.25,1913.75,1823.125,2479.375,248.125,1559.625,2445.375,1678.875,36.17,44.19
1.3,2026.375,798.5,1477.25,1914,1823.125,2479.25,248,1559.875,2445.375,1678.875,36.16,44.14
1.4,2026.375,798.5,1477.25,1914.125,1823,2479.25,248.125,1560.125,2445.5,1679.125,36.14,44.16
1.5,2026.5,798.5,1477.25,1914.25,1823,2479.125,248,1560.25,2445.625,1679.125,36.17,44.16
1.6,2026.5,798.5,1477.25,1914.375,1823,2479.125,248,1560.5,2445.625,1679.25,36.16,44.16
1.7,2026.625,798.625,1477.375,1914.625,1822.875,2479,248,1560.625,2445.625,1679.375,36.17,44.21
1.8,2026.75,798.625,1477.25,1914.75,1822.875,2479,248,1560.875,2445.75,1679.375,36.19,44.17
1.9,2026.75,798.625,1477.25,1914.875,1822.875,2479,247.875,1561,2445.75,1679.5,36.2,44.14
2.0,2026.75,798.625,1477.25,1915,1822.875,2478.875,247.875,1561.25,2445.875,1679.625,36.19,44.17
2.1,2026.875,798.625,1477.25,1915.125,1822.75,2478.875,247.875,1561.5,2445.875,1679.75,36.17,44.12
2.2,2026.875,798.625,1477.25,1915.125,1822.625,2478.75,248,1561.5,2445.875,1679.75,36.19,44.15
2.3,2026.875,798.625,1477.25,1915.25,1822.625,2478.75,247.75,1561.75,2446,1679.875,36.19,44.17
2.4,2027,798.625,1477.25,1915.375,1822.5,2478.625,248,1561.875,2446,1680,36.16,44.14
2.5,2027,798.625,1477.25,1915.375,1822.625,2478.75,247.875,1562.125,2446,1680,36.19,44.14
2.6,2027.125,798.75,1477.25,1915.625,1822.5,2478.625,247.875,1562.25,2446.125,1680,36.14,44.18
2.7,2027.125,798.75,1477.25,1915.625,1822.5,2478.5,247.875,1562.375,2446,1680,36.19,44.11
2.8,2027.25,798.75,1477.25,1915.75,1822.375,2478.5,248,1562.625,2446.125,1680.125,36.17,44.09
2.9,2027.25,798.875,1477.25,1915.75,1822.375,2478.375,247.75,1562.625,2446.125,1680.125,36.19,44.11
3.0,2027.375,798.875,1477.25,1915.875,1822.25,2478.375,248,1562.875,2446.125,1680.25,36.2,44.08
3.1,2027.25,798.75,1477.25,1916,1822.25,2478.375,248,1563,2446.125,1680.25,36.2,44.09
3.2,2027.375,798.875,1477.25,1916,1822.125,2478.25,248,1563.125,2446.25,1680.25,36.19,44.08
3.3,2027.5,798.875,1477.25,1916.125,1822.125,2478.125,247.875,1563.25,2446.25,1680.25,36.2,44.11
3.4,2027.5,799,1477.25,1916.125,1822,2478.125,248,1563.375,2446.125,1680.25,36.19,44.08
